Speed (km/h),Acceleration (m/s²),Engine Power (kW),Regenerative Braking Power (kW),Fuel Consumption (L/100km)
62.475866084324764,0.2165855220917443,301.86529452231,0.0,30.179183862244425
62.690827138637616,0.21332404636902424,298.8146318780231,0.0,29.87186966128646
62.90251417706281,0.2100378357448136,295.68941590168595,0.0,29.552767468334302
63.11090281012724,0.2067275835291298,292.4907400506511,0.0,29.256569902745753
63.31596934412107,0.20339398786084573,289.21973467557734,0.0,28.922529928220534
63.517690785848934,0.20003775155179326,285.87756636419005,0.0,28.601837263273772
63.71604484722466,0.1966595819297865,282.4654372611069,0.0,28.246162174530465
63.91100994970851,0.1932601906806859,278.98458436437187,0.0,27.87383433255928
64.10256522858603,0.18984029368949606,275.43627879919,0.0,27.545011312627135
64.2906905370875,0.186400610880483,271.82182506936766,0.0,27.161027878482425
64.475366450347,0.1829418660564528,268.14256028717534,0.0,26.819485792388257
64.6565742692004,0.17946478673717792,264.39985338217133,0.0,26.424423994594722
64.83429602382135,0.17597010399693858,260.5951042895136,0.0,26.060772227816344
65.00851447719428,0.17245855230130758,256.72974311850754,0.0,25.65977634730293
65.17921312842397,0.1689308693432281,252.80522930205612,0.0,25.283369436588796
65.34637621588074,0.1653877958783383,248.82305072756407,0.0,24.87967627187623
65.50998872018064,0.1618300755596067,244.7847228500067,0.0,24.468296235347793
65.67003636699995,0.1582584547713708,240.69178778792272,0.0,24.070263583979685
65.82650562972339,0.15467368246276436,236.5458134029658,0.0,23.66592258920981
65.97938373192548,0.15107650998054112,232.34839236368657,0.0,23.232965101119607
66.12865864968447,0.1474676909014221,228.10114119438867,0.0,22.81229044467647
66.27431911372832,0.14384798086395278,223.805699309726,0.0,22.387514654410058
66.41635461141237,0.1402181373998843,219.4637280357554,0.0,21.947750803250393
66.5547553885281,0.13657891976514236,215.07690961823312,0.0,21.50762521820735
66.68951245094266,0.13293108877046222,210.64694621897343,0.0,21.05614897888737
66.82061756606902,0.12927540661161885,206.17555890089557,0.0,20.612765033662797
66.9480632641659,0.12561263669942235,201.66448660271524,0.0,20.17069463214417
67.07184283946786,0.1219435434894649,197.11548510399803,0.0,19.702791332641493
67.19195035114483,0.11826889231155491,192.53032598123025,0.0,19.25178466916419
67.30838062409097,0.11458944919904468,187.91079555593018,0.0,18.78965480539814
67.42112924954291,0.11090598071800883,183.25869383549522,0.0,18.323692597313364
67.53019258552699,0.10721925379630903,178.5758334475884,0.0,17.8533023482462
67.63556775713553,0.10353003555255924,173.86403856884317,0.0,17.405192141644594
67.73725265663211,0.09983909312507677,169.125143848763,0.0,16.8997751866864
67.83524594338569,0.0961471935009044,164.36099332969573,0.0,16.434030538518194
67.92954704363392,0.09245510334478979,159.57343936349562,0.0,15.956958327603939
68.02015615007527,0.08876358882827873,154.76434152584955,0.0,15.477748311053546
68.10707422129047,0.08507341545897873,149.93556552911213,0.0,14.990596088541716
68.19030298099322,0.08138534790992935,145.08898213432914,0.0,14.497888094012252
68.26984491711033,0.07770014984919271,140.22646606336758,0.0,14.02028270818337
68.34570328069161,0.07401858376967141,135.34989491192536,0.0,13.547301543107704
68.41788208464968,0.07034141081926748,130.4611480643357,0.0,13.050038658912785
68.48638610233014,0.06666939063125454,125.56210561074849,0.0,12.551707687967587
68.55122086591219,0.06300328115506915,120.65464726772225,0.0,12.063002138711134
68.61239266464028,0.05934383848750002,115.74065130294703,0.0,11.570158157619078
68.66990854288719,0.05569181670426815,110.8219934648302,0.0,11.066861265371761
68.72377629804882,0.052047967692111285,105.90054591783897,0.0,10.590187513302794
68.77400447827141,0.048413040981337474,100.97817618428053,0.0,10.108243278567834
68.8206023800115,0.04478778357897539,96.05674609341922,0.0,9.594027697964275
68.86358004542936,0.04117293980242209,91.13811073850945,0.0,9.101809776844647
68.90294825961634,0.03756925111380127,86.22411744274382,0.0,8.616676619829892
68.93871854765696,0.03397745595492552,81.31660473466891,0.0,8.13595278334503
68.97090317152619,0.030398289582940663,76.41740133386337,0.0,7.6558649298496215
68.99951512682284,0.026832483906744642,71.52832514768457,0.0,7.158292743963985
69.02456813933968,0.023280767324109775,66.6511822796524,0.0,6.659690244534699
69.04607666147106,0.019743864559679025,61.787766050361526,0.0,6.1714934375188575
69.06405586845904,0.016222496503758066,56.93985603145809,0.0,5.688050486859914
69.07852165447858,0.012717380051974203,52.10921709340997,0.0,5.214445179711105
69.08949062856298,0.009229227945894536,47.297598467816535,0.0,4.729870366164241
69.09698011037037,0.005758748614510978,42.50673282473494,0.0,4.232508725964498
69.101008125792,0.0023066460167839864,37.73833536587832,0.0,3.774335359808748
69.10159340240394,-0.0011263805147976313,32.99410293420324,0.0,3.3004020326190533
69.09875536476241,-0.004539636429676364,28.275713140397794,0.0,2.839551612853904
69.09251412954458,-0.007932432113520349,23.584823507071135,0.0,2.352016686997188
69.08289050053537,-0.011304083041430601,18.923070631065503,0.0,1.8932353282726861
69.06990596346172,-0.014653909929997155,14.292069364492033,0.0,1.4091266593259348
69.05358268067538,-0.017981238888125972,9.693412015094044,0.0,0.9698648569800236
69.03394348568547,-0.021285401566707662,5.128667566318381,0.0,0.5131213702740876
69.01101187754196,-0.02456573530694328,0.5993809178106844,0.0,0.2
68.98481201507158,-0.027821583287447993,0.0,2.7250494973725465,0.2
68.95536871096706,-0.031052294669976277,0.0,5.842734947218889,0.2
68.92270742573163,-0.03425722474383974,0.0,8.932461896314742,0.2
68.88685426147939,-0.037435735068932274,0.0,11.993221370590684,0.2
68.84783595559377,-0.04058719361722751,0.0,15.02402368833741,0.2
68.80567987424493,-0.04371097491299025,0.0,18.023898899975293,0.2
68.76041400576779,-0.046806460171382014,0.0,20.991897211383183,0.2
68.71206695390217,-0.04987303743555316,0.0,23.92708939066101,0.2
68.66066793089668,-0.05291010171227839,0.0,26.828567158180167,0.2
68.60624675047761,-0.055917055105922486,0.0,29.69544355953044,0.2
68.54883382068483,-0.058893306950814406,0.0,32.526853321267744,0.2
68.48846013657598,-0.06183827394202268,0.0,35.3219531892988,0.2
68.42515727280079,-0.0647513802644113,0.0,38.079922249645534,0.2
68.35895737604716,-0.06763205772007552,0.0,40.79996223155755,0.2
68.28989315736064,-0.07047974585394456,0.0,43.48129779265705,0.2
68.21799788433927,-0.07329389207770731,0.0,46.123176786169644,0.2
68.14330537320522,-0.07607395179196885,0.0,48.724870510070936,0.2
68.06584998075533,-0.07881938850653114,0.0,51.28567393798151,0.2
67.98566659619216,-0.08152967395889732,0.0,53.804905931854556,0.2
67.90279063283754,-0.0842042882308931,0.0,56.28190943631902,0.2
67.81725801973037,-0.08684271986337677,0.0,58.71605165463137,0.2
67.72910519311078,-0.08944446596908762,0.0,61.10672420627857,0.2
67.6383690877922,-0.09200903234349767,0.0,63.453343266114196,0.2
67.54508712842379,-0.09453593357373791,0.0,65.75534968512181,0.2
67.44929722064472,-0.09702469314553497,0.0,68.01220909278489,0.2
67.35103774213272,-0.09947484354811564,0.0,70.22341198107992,0.2
67.25034753354849,-0.10188592637707217,0.0,72.38847377015695,0.2
67.14726588937857,-0.10425749243518112,0.0,74.50693485578725,0.2
67.04183254867813,-0.10658910183116888,0.0,76.57836063867181,0.2
66.93408768571624,-0.10888032407628856,0.0,78.60234153560029,0.2
66.82407190052555,-0.1111307381789075,0.0,80.5784929727772,0.2
66.71182620935842,-0.11333993273676413,0.0,82.50645536113988,0.2
66.59739203505202,-0.11550750602722815,0.0,84.38589405414206,0.2
66.48081119730396,-0.11763306609531554,0.0,86.2164992879407,0.2
66.3621259028614,-0.1197162308393871,0.0,87.99798610411044,0.2
66.24137873562519,-0.12175662809482901,0.0,89.7300942553624,0.2
66.11861264667174,-0.1237538957153248,0.0,91.41258809411926,0.2
65.99387094419454,-0.12570768165191026,0.0,93.04525644435272,0.2
65.86719728336791,-0.12761764402974052,0.0,94.62791245685875,0.2
65.73863565613506,-0.12948345122259752,0.0,96.16039344825056,0.2
65.60823038092272,-0.13130478192503858,0.0,97.64256072384354,0.2
65.47602609228498,-0.13308132522220717,0.0,99.07429938473165,0.2
65.3420677304783,-0.1348127806573487,0.0,100.45551811938492,0.2
65.20640053097028,-0.13649885829691755,0.0,101.78614897996587,0.2
65.06907001388447,-0.1381392787933109,0.0,103.06614714371277,0.2
64.93012197338366,-0.1397337734452151,0.0,104.29549065970137,0.2
64.78960246699404,-0.14128208425557176,0.0,105.47418018132801,0.2
64.64755780487252,-0.1427839639871138,0.0,106.60223868481546,0.2
64.50403453901981,-0.14423917621545002,0.0,107.6797111740792,0.2
64.35907945244162,-0.14564749537969135,0.0,108.70666437231495,0.2
64.21273954826043,-0.14700870683069667,0.0,109.68318640075424,0.2
64.06506203878023,-0.1483226068768424,0.0,110.60938644488618,0.2
63.916094334506745,-0.14958900282720222,0.0,111.48539440843818,0.2
63.76588403312582,-0.15080771303238194,0.0,112.31136055573893,0.2
63.61447890844198,-0.1519785669228071,0.0,113.08745514269138,0.2
63.46192689928021,-0.15310140504451297,0.0,113.81386803681951,0.2
63.308276098352955,-0.1541760790923945,0.0,114.49080832677583,0.2
63.15357474109542,-0.15520245194096205,0.0,115.11850392178403,0.2
62.99787119447103,-0.1561803976726459,0.0,115.69720114149168,0.2
62.84121394575013,-0.15710980160342203,0.0,116.22716429647747,0.2
62.68365159126419,-0.15799056030600767,0.0,116.7086752600831,0.2
62.52523282513811,-0.15882258163051333,0.0,117.14203303192454,0.2
62.36600642800316,-0.15960578472250475,0.0,117.52755329350195,0.2
62.2060212556931,-0.16034010003852472,0.0,117.86556795641738,0.2
62.04532622792611,-0.1610254693591031,0.0,118.15642470369247,0.2
61.883970316974896,-0.1616618457991521,0.0,118.4004865245682,0.2
61.72200253632781,-0.16224919381584968,0.0,118.59813124335149,0.2
61.5594719293432,-0.16278748921396158,0.0,118.74975104274164,0.2
61.396427557899884,-0.1632767191485307,0.0,118.85575198205565,0.2
61.232918491046135,-0.1637168821251187,0.0,118.91655351099227,0.2
61.068993793649646,-0.1641079879974079,0.0,118.93258797925107,0.2
60.90470251505132,-0.16445005796223455,0.0,118.9043001425518,0.2
60.74009367772518,-0.16474312455212825,0.0,118.83214666560002,0.2
60.57521626594706,-0.16498723162525764,0.0,118.71659562239685,0.2
60.41011921447466,-0.16518243435278634,0.0,118.55812599437927,0.2
60.24485139724149,-0.16532879920371002,0.0,118.35722716693188,0.2
60.07946161606724,-0.1654264039271638,0.0,118.11439842474147,0.2
59.91399858938716,-0.1654753375321576,0.0,117.83014844643525,0.2
59.74851094100293,-0.1654757002647571,0.0,117.50499479899442,0.2
59.58304718885765,-0.1654276035827671,0.0,117.1394634324629,0.2
59.41765573383739,-0.16533117012786036,0.0,116.7340881753728,0.2
59.25238484860193,-0.1651865336951701,0.0,116.28941023136808,0.2
59.08728266644705,-0.16499383920041666,0.0,115.80597767754617,0.2
58.922397170201094,-0.16475324264446556,0.0,115.28434496488956,0.2
58.75777618115812,-0.16446491107543793,0.0,114.72507242133982,0.2
58.59346734805022,-0.16412902254826633,0.0,114.12872575787178,0.2
58.42951813606159,-0.16374576608181002,0.0,113.49587557810428,0.2
58.2659758158866,-0.16331534161356132,0.0,112.827096891906,0.2
58.102887452834466,-0.16283795995171957,0.0,112.12296863324292,0.2
57.94029989598316,-0.16231384272493088,0.0,111.38407318293302,0.2
57.778259767384604,-0.16174322232964755,0.0,110.61099589668243,0.2
57.616813451323864,-0.16112634187487274,0.0,109.80432463861948,0.2
57.45600708363486,-0.1604634551246562,0.0,108.9646493210226,0.2
57.29588654107455,-0.15975482643811034,0.0,108.09256145044229,0.2
57.13649743075864,-0.15900073070703868,0.0,107.18865368067493,0.2
56.977885079660474,-0.15820145329122326,0.0,106.25351937299513,0.2
56.82009452417619,-0.1573572899512996,0.0,105.28775216395294,0.2
56.663170499757875,-0.15646854677934385,0.0,104.29194554118696,0.2
56.507157430617504,-0.15553554012706527,0.0,103.26669242751072,0.2
56.352099419503745,-0.15455859653174997,0.0,102.21258477371966,0.2
56.198040237554004,-0.15353805263985976,0.0,101.13021316036344,0.2
56.045023314224025,-0.15247425512837154,0.0,100.02016640886094,0.2
55.89309172729726,-0.15136756062384293,0.0,98.8830312022455,0.2
55.74228819297634,-0.15021833561924325,0.0,97.71939171585768,0.2
55.592655056058774,-0.14902695638858532,0.0,96.52982925828856,0.2
55.44423428019917,-0.14779380889927296,0.0,95.31492192277013,0.2
55.29706743826023,-0.1465192887223381,0.0,94.07524424939965,0.2
55.15119570275449,-0.145203800940493,0.0,92.81136689837705,0.2
55.00665983637924,-0.14384776005402955,0.0,91.52385633450675,0.2
54.86350018264643,-0.14245158988457973,0.0,90.21327452318656,0.2
54.72175665661008,-0.14101572347678726,0.0,88.88017863812246,0.2
54.58146873569286,-0.13954060299792914,0.0,87.52512078098428,0.2
54.442675450614225,-0.13802667963543414,0.0,86.14864771313485,0.2
54.30541537642199,-0.13647441349237965,0.0,84.75130059965375,0.2
54.169726623629465,-0.13488427348098142,0.0,83.33361476581261,0.2
54.03564682946003,-0.13325673721412912,0.0,81.89611946617279,0.2
53.90321314920121,-0.1315922908949041,0.0,80.43933766637545,0.2
53.77246224767022,-0.12989142920418217,0.0,78.96378583780483,0.2
53.64343029079284,-0.12815465518632863,0.0,77.46997376522027,0.2
53.51615293729756,-0.12638248013302444,0.0,75.95840436746055,0.2
53.390665330526794,-0.12457542346520967,0.0,74.4295735312709,0.2
53.26700209036714,-0.12273401261317929,0.0,72.88396995832665,0.2
53.145197305300435,-0.12085878289489926,0.0,71.32207502553531,0.2
53.025284524577344,-0.11895027739256747,0.0,69.744362658654,0.2
52.9072967505153,-0.1170090468273628,0.0,68.15129921918277,0.2
52.79126643092262,-0.11503564943247824,0.0,66.54334340459549,0.2
52.677225451650344,-0.113030650824534,0.0,64.92094616195281,0.2
52.56520512927355,-0.11099462387327819,0.0,63.284550614790284,0.2
52.45523620390379,-0.10892814856962474,0.0,61.63459200326394,0.2
52.3473488321343,-0.10683181189207502,0.0,59.971497637520656,0.2
52.24157258011964,-0.10470620767166139,0.0,58.29568686431262,0.2
52.13793641679098,-0.10255193645527427,0.0,56.607571046657455,0.2
52.03646870720909,-0.10036960536745099,0.0,54.90755355649286,0.2
51.93719720605608,-0.09815982797074696,0.0,53.19602978028951,0.2
51.840149051267595,-0.09592322412458643,0.0,51.473387137410256,0.2
51.745350757806904,-0.0936604198427915,0.0,49.740005111209435,0.2
51.65282821158201,-0.091372047149612,0.0,47.99625529257902,0.2
51.56260666350768,-0.08905874393442659,0.0,46.242501435888755,0.2
51.47471072371316,-0.08672115380522882,0.0,44.47909952721146,0.2
51.38916435589722,-0.08435992594067798,0.0,42.70639786447143,0.2
51.3059908718318,-0.08197571494094547,0.0,40.92473714946735,0.2
51.22521292601533,-0.07956918067740659,0.0,39.13445059157696,0.2
51.14685251047699,-0.07714098814104631,0.0,37.33586402280875,0.2
51.07093094973324,-0.07469180728973157,0.0,35.529296024058645,0.2
50.997468895897526,-0.07222231289445347,0.0,33.71505806238123,0.2
50.92648632394433,-0.0697331843843223,0.0,31.893454638845373,0.2
50.85800252712888,-0.06722510569067808,0.0,30.064783446947054,0.2
50.792036112562975,-0.0646987650901032,0.0,28.229335541129455,0.2
50.728604996948675,-0.06215485504640128,0.0,26.38739551514886,0.2
50.66772640247017,-0.05959407205176959,0.0,24.539241690129618,0.2
50.609416852845136,-0.05701711646694818,0.0,22.68514631182622,0.2
50.553692169536276,-0.05442469236053782,0.0,20.825375756891084,0.2
50.50056746812406,-0.05181750734751134,0.0,18.96019074781873,0.2
50.450057154841254,-0.04919627242685465,0.0,17.08984657616497,0.2
50.40217492327035,-0.04656170181850072,0.0,15.214593333792577,0.2
50.35693375120425,-0.04391451279952818,0.0,13.334676151750038,0.2
50.314345897671295,-0.041255425539674206,0.0,11.45033544643811,0.2
50.274422900124904,-0.038585162936161765,0.0,9.561807172675785,0.2
50.23717557179897,-0.03590445044793,0.0,7.669323083332979,0.2
50.202613999229044,-0.03321401592933171,0.0,5.773110995172617,0.2
50.17074753994031,-0.03051458946321617,0.0,3.8733950604360667,0.2
50.14158482030261,-0.02780690319355017,0.0,1.9703960438648382,0.2
50.11513373355321,-0.025091691157577145,0.0,0.06433160473828074,0.2
50.09140143798746,-0.022369689117560654,2.635119166379525,0.0,0.25261371592376436
50.070394355318086,-0.01964163439208022,5.365909581770342,0.0,0.5411974465998483
50.0521181692033,-0.016908265687025192,8.100168840536242,0.0,0.8091530257850861
50.036577823944036,-0.014170322926283063,10.8375995941444,0.0,1.089426357070276
50.02377752335073,-0.011428547082136475,13.577906828636682,0.0,1.332328968316954
50.01372072977976,-0.008683680005418637,16.320797430934277,0.0,1.6559283234982773
50.00641016333989,-0.0059364642554591285,19.06597975210004,0.0,1.8887614526037775
50.001847801268845,-0.0031876429299018127,21.8131631681196,0.0,2.1643124147449297
50.00003487748009,-0.0004379594943983989,24.562057638843175,0.0,2.467367095128705
50.00097188228005,0.00231184238781168,27.312373265724723,0.0,2.714501219048323
50.00465856225571,0.005061019026349811,30.0638198489219,0.0,3.017493038827059
50.01109392033275,0.007808826874121877,32.816106444352926,0.0,3.2881484529392724
50.02027621600396,0.010554522697770352,35.5689409214131,0.0,3.5569788540507794
50.03220296572829,0.013297363748026925,38.32202952187215,0.0,3.834706671692001
50.04687094350001,0.016036607929915903,41.075076420550204,0.0,4.1137485035463275
50.06427618158812,0.01877151397286525,43.82778328847539,0.0,4.381972154243065
50.08441397144574,0.021501341600608015,46.579848859049264,0.0,4.662427703168816
50.107278864789336,0.024225351700906117,49.3309684978927,0.0,4.946463951908922
50.13286467484755,0.026942806494915317,52.080833776827646,0.0,5.206183459021372
50.16116447777917,0.029652969706319254,54.82913205275524,0.0,5.484901894188214
50.19217061426019,0.03235510673012243,57.57554605194816,0.0,5.756515758846684
50.22587469123941,0.03504848480103462,60.31975346031118,0.0,6.023280782538351
50.26226758386226,0.037732373161503574,63.061426520283845,0.0,6.300355086165305
50.30133943756242,0.040406043229200606,65.80023163479802,0.0,6.57072560825258
50.34307967032066,0.04306876876407273,68.53582897900696,0.0,6.857420256812373
50.387476975090564,0.04571982603489744,71.2678721203161,0.0,7.138832788133179
50.43451932239046,0.04835849398520864,73.99600764716939,0.0,7.397657722870306
50.48419396306098,0.050984054398639955,76.71987480721432,0.0,7.672218366472584
50.53648743118774,0.05359579206363563,79.43910515536334,0.0,7.940670801428465
50.59138554718825,0.05619299493751129,82.15332221229076,0.0,8.22257077667422
50.64887342106276,0.05877495430974733,84.86214113379418,0.0,8.502457459538025
50.70893545580775,0.06134096496450425,87.56516839154409,0.0,8.743248547297966
50.77155535099177,0.06389032534252692,90.26200146591545,0.0,9.042560928570664
50.8367161064928,0.06642233770198303,92.9522285509525,0.0,9.298723798398242
50.904400026395734,0.06893630827857677,95.63542827231002,0.0,9.539600594918888
50.974588723049955,0.0714315474448064,98.3111694185257,0.0,9.827882697986384
51.04726312128535,0.07390736986815583,100.97901068588081,0.0,10.092023375527926
51.12240346278627,0.07636309466843372,103.63850043752535,0.0,10.34484975325699
51.199989310622215,0.07879804557402892,106.28917647707516,0.0,10.611021871570921
51.279999553934324,0.08121155107718891,108.9305658372184,0.0,10.872907529978084
51.36241241277659,0.08360294458820405,111.56218458362521,0.0,11.152199502854755
51.44720544311073,0.08597156458845134,114.18353763450976,0.0,11.423091877034087
51.534355541953495,0.08831675478233691,116.79411859626619,0.0,11.667897206116479
51.623838952675406,0.090637864248027,119.39340961542975,0.0,11.939076743426295
51.71563127044955,0.09293424758698876,121.98088124733229,0.0,12.20489191405506
51.809707447849384,0.09520526507233029,124.5559923417724,0.0,12.455821957220861
51.90604180059421,0.09745028279573731,127.11818994580246,0.0,12.724121761333352
52.00460801344086,0.0996686728131877,129.66690922411476,0.0,12.961620414653016
52.105379146220585,0.10185981328938354,132.20157339724165,0.0,13.229722212075476
52.208327640019625,0.10402308864061993,134.72159369753558,0.0,13.473304571105174
52.313425323501825,0.10615788967641393,137.22636934350342,0.0,13.718457898735554
52.42064341937245,0.10826361373964488,139.71528753245815,0.0,13.971339873208866
52.529952550981115,0.11033966484516355,142.18772345164257,0.0,14.22086140295902
52.64132274906278,0.11238545381697307,144.64304030811476,0.0,14.48720983070002
52.75472345861506,0.11440039842383243,147.08058937740077,0.0,14.696569198586179
52.870123545910445,0.11638392351331461,149.4997100710899,0.0,14.958348913794506
52.98749130564169,0.11833546114420557,151.8997300233747,0.0,15.184744487399975
53.106794468198856,0.1202544507174359,154.27996519683975,0.0,15.434293951792139
53.22800020707656,0.12214033910515454,156.63972000716961,0.0,15.666017316119001
53.351075146409165,0.1239925807782285,158.97828746713415,0.0,15.89273558300362
53.47598536863302,0.12581063793208003,161.29494934980247,0.0,16.148738759278356
53.602696422273326,0.12759398061064076,163.58897637076876,0.0,16.351659714462222
53.7311733298543,0.12934208682866455,165.85962838964795,0.0,16.581326945458635
53.861380595930655,0.1310544426921325,168.10615463053597,0.0,16.801557654985068
53.993282215238565,0.13273054251696337,170.32779392162178,0.0,17.044458033034058
54.12684168096458,0.13436988894576984,172.52377495361182,0.0,17.25680832057417
54.262021993130105,0.1359719930627108,174.693316556936,0.0,17.471241043805826
54.39878566709,0.1375363745066025,176.83562799781083,0.0,17.683364249129127
54.53709474214331,0.13906256158193386,178.94990929265296,0.0,17.897565131539192
54.67691079025387,0.1405500913679596,181.0353515408861,0.0,18.111867106833547
54.81819492487923,0.14199850982591755,183.09113727603014,0.0,18.291499739842305
54.960907809905706,0.14340737190413932,185.11644083463813,0.0,18.509828666646637
55.10500966868751,0.14477624164111802,187.1104287429447,0.0,18.710958844315915
55.25046029318794,0.14610469226664335,189.0722601211264,0.0,18.918052956990866
55.397219053220795,0.14739230630075895,191.00108710466156,0.0,19.114284735354627
55.54524490578946,0.1486386756506377,192.89605528263223,0.0,19.303005695099824
55.69449640452207,0.14984340170540733,194.7563041527243,0.0,19.48363963897378
55.844931709200274,0.15100609542875887,196.58096759244052,0.0,19.64523947946408
55.99650859537959,0.1521263774494308,198.36917434631002,0.0,19.831362238809458
56.149184464099136,0.1532038781495224,200.12004852870757,0.0,20.025189825982824
56.30291635167863,0.15423823775056533,201.83271014184734,0.0,20.178074512109614
56.45766093960027,0.15522910639746001,203.5062756086988,0.0,20.339075938386998
